"No","Sirket","AboneNo","IsletmeKodu","AboneAdi","AboneAdresi","BagAnlasma","Carpan","SayacSeriNo","Seyt","DirekSayisi","ArmaturSayisi","ArmaturGucu","24SaatlikCalisma","DenetlenenAbone"
"13024","YESILIRMAK","04101872353","55.0.0.0.0","","","Var","1","52666573","1,512","26","16","1675","0","0"
"13025","YESILIRMAK","04101872729","57.0.0.0.0","BOYABAT BELEDIYE BASKANLIGI","","Var","1","52717042","0,2561001306","2","4","400","0","0"
"13026","YESILIRMAK","04101870173","55.0.0.0.0","","YUKARIELMA MH.KARATAS MH. - 1","Var","1","52703585","2,768","82","21","2625","0","1"
"13027","YESILIRMAK","04101870182","55.0.0.0.0","YAKAKENT BELEDIYESI","","Var","1","52705532","0,468","15","6","400","0","1"
"13028","YESILIRMAK","04101870183","55.0.0.0.0","YAKAKENT BELEDIYESI","","Var","1","52704972","2,03746","31","20","2000","0","0"
"13029","YESILIRMAK","04101870184","55.0.0.0.0","YAKAKENT BELEDIYESI","","Var","1","52704853","2,162","49","24","2000","0","1"
"13030","YESILIRMAK","04101870186","55.0.0.0.0","BAFRA BELEDIYESI","KASNAKCIMERMER MH.KASNAKCIMERMER MH. - 1","Var","1","52706994","1,149","70","15","1200","0","1"
"13031","YESILIRMAK","04101865099","55.0.0.0.0","ATAKUM BELEDIYESI","MEVLANA MH. 740 Sok. ","Var","1","52715064","1,22","16","16","1250","0","0"
"13032","YESILIRMAK","04101865119","55.0.0.0.0","ATAKUM BELEDIYESI","MIMARSINAN MH. 160 Sok","Var","1","52716793","0,236","2","4","800","0","1"
"13033","YESILIRMAK","04101865128","55.0.0.0.0","ATAKUM BELEDIYESI","MEVLANA MH. 708 Sok.","Var","1","52715504","2,13368","21","21","2100","0","0"
"13034","YESILIRMAK","04101865151","55.0.0.0.0","ONDOKUZMAYIS BELEDIYESI","KUMCAGIZ MH. REYHAN Sok.","Var","1","52710066","7,73461","35","35","7800","0","0"
"13035","YESILIRMAK","04101879999","55.0.0.0.0","","","Var","1","52711001","5,4","17","34","4250","0","0"
"13036","YESILIRMAK","04101879104","55.0.0.0.0","","","Var","1","52723883","0,3","8","8","300","1","0"
"13037","YESILIRMAK","04101879363","55.0.0.0.0","LADIK BELEDIYESI","","Var","1","52709734","4,464","21","21","5000","0","0"
"13038","YESILIRMAK","04101879417","5.0.0.0.0","","","Var","1","52699306","0,775","7","7","800","0","1"
"13039","YESILIRMAK","04101879421","5.0.0.0.0","","","Var","1","52705692","0,95","8","8","1000","0","1"
"13040","YESILIRMAK","04101879422","5.0.0.0.0","AMASYA BELEDIYESI","","Var","1","52698992","2,866","25","25","4000","0","1"
"13041","YESILIRMAK","04101879441","19.0.0.0.0","","YAVRUTURNA MH. ESNAFEVLERI 4 DM-8/30A","Var","1","52705884","3,047","15","15","1875","0","0"
"13042","YESILIRMAK","04101879464","19.0.0.0.0","","KALE MH. ATA 8 DM 20/29","Var","1","52707553","3,561","42","27","3800","0","1"
"13043","YESILIRMAK","04101879494","55.0.0.0.0","","","Var","1","52717825","16,306","26","55","13750","0","0"
"13044","YESILIRMAK","04101879495","55.0.0.0.0","","","Var","1","52717772","22,880530094","40","82","23000","0","0"
"13045","YESILIRMAK","04101879952","55.0.0.0.0","","KIRAZLIK MH. SAHIL Cad","Var","1","52714441","10","40","40","10000","0","0"
"13046","YESILIRMAK","04101879957","55.0.0.0.0","","","Var","1","52715587","5,2","22","22","5500","0","0"
"13047","YESILIRMAK","04101879972","55.0.0.0.0","","","Var","1","52717818","14","56","56","14000","0","0"
"13048","YESILIRMAK","04101879973","55.0.0.0.0","","","Var","1","52717073","19,345","35","70","17500","0","1"
"13049","YESILIRMAK","04101879975","55.0.0.0.0","","","Var","1","52717806","11,32","20","40","10000","0","1"
"13050","YESILIRMAK","04101879990","55.0.0.0.0","","","Var","1","52717819","11,051","20","40","10000","0","1"
"13051","YESILIRMAK","04101879992","55.0.0.0.0","ILKADIM BELEDIYESI ","ANADOLU MH. KARINCA Sok","Var","1","52720639","7,3","52","52","7300","0","0"
"13052","YESILIRMAK","04101879994","55.0.0.0.0","","","Var","1","52717127","10,61","21","42","10500","0","1"
"13053","YESILIRMAK","04101864972","52.0.0.0.0","","","Var","1","52723580","0,321","20","76","330","1","0"
"13054","YESILIRMAK","04101876679","52.0.0.0.0","","","Var","1","52696018","3,44","58","32","3500","0","0"
"13055","YESILIRMAK","04101877985","57.0.0.0.0","GERZE BELEDIYE BASKANLIGI","","Var","1","52709535","0,200951087","10","36","252","1","0"
"13056","YESILIRMAK","04101878188","55.0.0.0.0","ATAKUM BELEDIYESI","YESILDERE MH 541. SK DM 22-28","Var","1","52715920","2,4","27","27","2700","0","0"
"13057","YESILIRMAK","04101878257","55.0.0.0.0","ATAKUM BELEDIYESI","","Var","1","52714362","0,275","1","2","500","0","1"
"13058","YESILIRMAK","04101878638","52.0.0.0.0","KORGAN BELEDIYESI","","Var","1","52707356","1,995","78","39","2950","0","1"
"13059","YESILIRMAK","04101878639","52.0.0.0.0","","","Var","1","52707155","5,819","101","80","7200","0","1"
"13060","YESILIRMAK","04101878640","52.0.0.0.0","KORGAN BELEDIYESI","","Var","1","52705522","0,978","93","35","1650","0","1"
"13061","YESILIRMAK","04101878644","52.0.0.0.0","FATSA BELEDIYESI","ILICA MH. SARMASIK Sok. NO: AY - 1 / AYDINLATMA","Var","1","52699805","2,695","85","45","5000","0","1"
"13062","YESILIRMAK","04101872957","57.0.0.0.0","AYANCIK BELEDIYE BASKANLIGI","YALI MH. STAT Sok. NO: BEL. PARK. / AYDINLATMA","Var","1","52717081","4,272","68","68","3430","0","1"
"13063","YESILIRMAK","04101873091","19.0.0.0.0","","","Var","1","52702701","5,156","25","34","4025","0","1"
"13064","YESILIRMAK","04101874377","52.0.0.0.0","","","Var","1","52699942","2,468","47","29","3100","0","1"
"13065","YESILIRMAK","04101874383","52.0.0.0.0","","","Var","1","52698508","3,615","137","40","3800","0","1"
"13066","YESILIRMAK","04101875688","55.0.0.0.0","","","Var","1","52725532","0,23","7","7","350","1","0"
"13067","YESILIRMAK","04101875711","55.0.0.0.0","","","Var","1","52725554","0,25","7","7","350","1","0"
"13068","YESILIRMAK","04101875712","55.0.0.0.0","","","Var","1","52710031","0,23","7","7","350","1","0"
"13069","YESILIRMAK","04101875716","55.0.0.0.0","","","Var","1","52711729","0,23","7","7","350","1","0"
"13070","YESILIRMAK","04101875718","55.0.0.0.0","","","Var","1","52731899","0,23","7","7","350","1","0"
"13071","YESILIRMAK","04101875719","55.0.0.0.0","","","Var","1","81737635","3","9","18","3780","0","0"
"13072","YESILIRMAK","04101875795","55.0.0.0.0","BAFRA BELEDIYESI","ALTINKAYA MH. ALTINKAYA CD. NO: SINYALIZASYON","Var","1","52731865","0,264","7","7","350","1","0"
"13073","YESILIRMAK","04101805687","5.0.0.0.0","","","Var","1","76508744","1,101","15","15","1449","0","1"
"13074","YESILIRMAK","04101787587","55.0.0.0.0","ILKADIM BELEDIYESI","","Var","1","52710694","0,673","10","10","2000","0","1"
"13075","YESILIRMAK","04101876676","52.0.0.0.0","KUMRU BELEDIYESI","KONAKLI MH. BAGLAMA Sok. NO: AY - 1 / AYDINLATMA","Var","1","52714664","1,054","92","45","3400","0","1"
"13076","YESILIRMAK","04101878720","5.0.0.0.0","","","Var","1","52694393","0,522","4","4","700","0","1"
"13077","YESILIRMAK","04101878721","5.0.0.0.0","","","Var","1","52709681","0,6","6","6","600","0","0"
"13078","YESILIRMAK","04101865130","55.0.0.0.0","ATAKUM BELEDIYESI","MIMAR SINAN MH. 133 Sok","Var","1","52715523","0,27","2","2","400","0","0"
"13079","YESILIRMAK","04101865133","55.0.0.0.0","ATAKUM BELEDIYESI","YENIMAHALLE MH. 3099 Sok","Var","1","52724235","0,3","10","10","400","0","0"
"13080","YESILIRMAK","04101865137","55.0.0.0.0","ATAKUM BELEDIYESI","CUMHURIYET MH. 53 Sok","Var","1","52715938","1,451","4","4","1500","0","1"
"13081","YESILIRMAK","04101865123","55.0.0.0.0","ATAKUM BELEDIYESI","MIMAR SINAN MH. 135 Sok. PARK","Var","1","52716734","1,31","3","6","1600","0","1"
"13082","YESILIRMAK","04101865125","55.0.0.0.0","ATAKUM BELEDIYESI","","Var","1","52723867","0,699","7","7","400","0","0"
"13083","YESILIRMAK","04101883476","55.0.0.0.0","ILKADIM BELEDIYESI","","Var","1","52716486","2,173","40","40","4300","0","1"
"13084","YESILIRMAK","04101883815","55.0.0.0.0","ATAKUM BELEDIYESI","","Var","1","52716537","1,721","12","12","1200","0","1"
"13085","YESILIRMAK","04101840939","55.0.0.0.0","ATAKUM BELEDIYESI","YENIMAHALLE MH. 3197 Sok","Var","1","52716082","0,122","4","4","160","0","1"
"13086","YESILIRMAK","04101840744","55.0.0.0.0","ATAKUM BELEDIYESI","MIMAR SINAN MH. 170 Sok.","Var","1","52715987","0,133","2","2","200","0","1"
"13087","YESILIRMAK","04101880403","52.0.0.0.0","IKIZCE BELEDIYESI","DEVECIK MH. ARAPLI Yolu NO: TR -  1 / AYDINLATMA","Var","1","52714444","1,628","15","15","1850","0","1"
"13088","YESILIRMAK","04101885290","5.0.0.0.0","SULUOVA BELEDIYESI","EYMIR MH. AYAZ Cad. NO: EYMIR MH / AYAZ CAD","Var","1","52699892","3,975","30","30","4100","0","1"
"13089","YESILIRMAK","04101882174","52.0.0.0.0","","","Var","1","52699706","3,538","56","37","3950","0","1"
"13090","YESILIRMAK","04101882176","52.0.0.0.0","","SARIYAKUP MH. ASAGI SARIYAKUP Yolu NO: AY - 1 / AYDINLATMA","Var","1","52699725","4,461","51","36","4510","0","0"
"13091","YESILIRMAK","04101882177","52.0.0.0.0","","","Var","1","52699718","3,318","83","38","4250","0","1"
"13092","YESILIRMAK","04101882178","52.0.0.0.0","","","Var","1","52699714","3,724","63","35","4650","0","1"
"13093","YESILIRMAK","04101882181","52.0.0.0.0","MESUDIYE BELEDIYESI","MUSALI MH. MUSALI MH. - 1 Yolu NO: AY - 1 / AYDINLATMA","Var","1","52705271","1,95","37","30","2000","0","0"
"13094","YESILIRMAK","04101886305","57.0.0.0.0","BOYABAT BELEDIYE BASKANLIGI","","Var","1","52715653","4,025","30","44","4025","0","0"
"13095","YESILIRMAK","04101880586","19.0.0.0.0","ALACA BELEDIYESI","CENGIZHAN MH. ANKARA AYD","Var","1","52704444","2,304","15","15","1800","0","1"
"13096","YESILIRMAK","04101879998","19.0.0.0.0","","","Var","1","52706947","31,909","60","101","33000","0","1"
"13097","YESILIRMAK","04101887114","19.0.0.0.0","OSMANCIK BELEDIYESI BASKANLIGI","TR-58 ADATEPE TRAFOSU","Var","1","52704394","0,629","4","4","400","0","0"
"13098","YESILIRMAK","04101887299","19.0.0.0.0","","","Var","1","52715695","0,215","2","4","200","0","1"
"13099","YESILIRMAK","04101887300","19.0.0.0.0","","BAGCILAR 60 SK PARK","Var","1","52717415","2,6","2","4","200","0","0"
"13100","YESILIRMAK","04101887301","19.0.0.0.0","","","Var","1","52716558","0,365","21","6","350","0","1"
"13101","YESILIRMAK","04101883866","19.0.0.0.0","","ULUKAVAK MH. AKPINAR p1","Var","1","52714372","0,99","4","15","750","0","0"
"13102","YESILIRMAK","04101883869","19.0.0.0.0","","","Var","1","52717038","0,332","3","6","300","0","1"
"13103","YESILIRMAK","04101883870","19.0.0.0.0","","ULUKAVAK MH. TARAKCI 4 AYD-1","Var","1","52714364","0,538","5","11","550","0","1"
"13104","YESILIRMAK","04101883871","19.0.0.0.0","","","Var","1","71675637","0,5","4","9","450","0","0"
"13105","YESILIRMAK","04101883872","19.0.0.0.0","","","Var","1","52717427","0,377","2","8","400","0","1"
"13106","YESILIRMAK","04101883873","19.0.0.0.0","","","Var","1","52716746","0,545","5","10","500","0","1"
"13107","YESILIRMAK","04101883874","19.0.0.0.0","","","Var","1","52715951","0,435","4","8","400","0","1"
"13108","YESILIRMAK","04101883885","19.0.0.0.0","","AK KENT MH. AKKENT 5 AYD","Var","1","52717822","0,362","2","6","300","0","1"
"13109","YESILIRMAK","04101883886","19.0.0.0.0","","ULUKAVAK MH. GARANTIEVLER 5 PARK AYD","Var","1","52713488","0,733","4","12","600","0","1"
"13110","YESILIRMAK","04101883887","19.0.0.0.0","","","Var","1","52714535","0,555","26","11","1000","0","1"
"13111","YESILIRMAK","04101883888","19.0.0.0.0","","","Var","1","52715984","0,197","2","4","200","0","1"
"13112","YESILIRMAK","04101883891","19.0.0.0.0","","","Var","1","52716629","0,304","3","6","300","0","1"
"13113","YESILIRMAK","04101883892","19.0.0.0.0","","BUHARAEVLER MH. BUHARAEVLER 5 PARK AYD","Var","1","52714276","0,4","2","6","300","0","0"
"13114","YESILIRMAK","04101883893","19.0.0.0.0","","","Var","1","52717391","0,309","2","6","300","0","0"
"13115","YESILIRMAK","04101883894","19.0.0.0.0","","","Var","1","52715329","0,35","2","4","200","0","0"
"13116","YESILIRMAK","04101883896","19.0.0.0.0","","","Var","1","52715691","0,856","6","17","850","0","1"
"13117","YESILIRMAK","04101883897","19.0.0.0.0","","AK KENT MH. AKKENT 1 PARK AYD","Var","1","52717141","0,255","2","5","250","0","1"
"13118","YESILIRMAK","04101883898","19.0.0.0.0","","","Var","1","52716016","0,6","2","5","250","0","0"
"13119","YESILIRMAK","04101883899","19.0.0.0.0","","AK KENT MH. AKKENT 2 AYD1","Var","1","52715406","1,072","6","22","1100","0","1"
"13120","YESILIRMAK","04101883900","19.0.0.0.0","","","Var","1","52717110","0,46","19","4","460","0","0"
"13121","YESILIRMAK","04101883901","19.0.0.0.0","","","Var","1","52717051","0,348","18","3","348","0","0"
"13122","YESILIRMAK","04101883902","19.0.0.0.0","","BUHARAEVLER MH. MAHMUTEVLER23 AYD1","Var","1","52717787","0,908","5","17","850","0","1"
"13123","YESILIRMAK","04101884061","19.0.0.0.0","","","Var","1","52717138","0,945","9","19","1250","0","1"
"13124","YESILIRMAK","04101884073","19.0.0.0.0","","MIMARSINAN MH. MIMAR SINAN10 PARK SULAM","Var","1","52717426","0,425","4","8","400","0","1"
"13125","YESILIRMAK","04101884074","19.0.0.0.0","","","Var","1","52716133","0,321","3","6","300","0","1"
"13126","YESILIRMAK","04101884075","19.0.0.0.0","","YAVRUTURNA MH. ATAYURT3 PARK AYD","Var","1","52717785","0,368","2","6","400","0","1"
"13127","YESILIRMAK","04101884076","19.0.0.0.0","","","Var","1","52715221","0,326","3","6","343","0","1"
"13128","YESILIRMAK","04101884077","19.0.0.0.0","","","Var","1","52717834","0,383","3","7","350","0","1"
"13129","YESILIRMAK","04101884078","19.0.0.0.0","","","Var","1","52717768","1,814","4","14","700","0","0"
"13130","YESILIRMAK","04101884079","19.0.0.0.0","","","Var","1","52716755","0,408","25","9","408","0","0"
"13131","YESILIRMAK","04101884080","19.0.0.0.0","","KALE MH. ERDEM PARK AYD","Var","1","52714597","0,238","2","4","200","0","1"
"13132","YESILIRMAK","04101884081","19.0.0.0.0","","","Var","1","52717381","0,203","2","4","200","0","1"
"13133","YESILIRMAK","04101884082","19.0.0.0.0","","KALE MH. AYDINEVLER 2 AYD","Var","1","52717790","0,302","2","5","304","0","1"
"13134","YESILIRMAK","04101884083","19.0.0.0.0","","KALE MH. ZAFER 3 PARK-AYD","Var","1","52714985","0,458","4","10","500","0","1"
"13135","YESILIRMAK","04101884084","19.0.0.0.0","","KALE MH. CENGIZ TOPEL PARK-AYD","Var","1","52715018","0,568","2","8","567","0","1"
"13136","YESILIRMAK","04101884087","19.0.0.0.0","","","Var","1","52717411","0,769","5","15","750","0","1"
"13137","YESILIRMAK","04101884089","19.0.0.0.0","","KALE MH. MERAM 4 PARK-AYD","Var","1","52717095","0,254","2","5","250","0","1"
"13138","YESILIRMAK","04101884090","19.0.0.0.0","","","Var","1","52716067","1,056","7","19","950","0","0"
"13139","YESILIRMAK","04101884091","19.0.0.0.0","","","Var","1","52717414","0,61","4","12","602","0","1"
"13140","YESILIRMAK","04101884092","19.0.0.0.0","","","Var","1","52714619","0,743","2","4","200","0","0"
"13141","YESILIRMAK","04101884093","19.0.0.0.0","","KALE MH. ATA 16 PARK AYD","Var","1","52717150","0,253","2","5","250","0","1"
"13142","YESILIRMAK","04101884094","19.0.0.0.0","","","Var","1","52717783","0,11","1","2","100","0","0"
"13143","YESILIRMAK","04101884095","19.0.0.0.0","","","Var","1","52714328","1,166","6","18","900","0","1"
"13144","YESILIRMAK","04101884096","19.0.0.0.0","","","Var","1","52717419","0,355","2","6","300","0","1"
"13145","YESILIRMAK","04101884097","19.0.0.0.0","","","Var","1","52714468","0,247","2","5","250","0","1"
"13146","YESILIRMAK","04101884098","19.0.0.0.0","","","Var","1","52716283","0,212","2","5","250","0","1"
"13147","YESILIRMAK","04101884100","19.0.0.0.0","","KALE MH. UGUR MUMCU AYD1","Var","1","52715261","3,75","28","56","3360","0","0"
"13148","YESILIRMAK","04101884470","19.0.0.0.0","","","Var","1","52715402","7,936","28","35","6050","0","1"
"13149","YESILIRMAK","04101884471","19.0.0.0.0","","","Var","1","52717060","15,0276771637","149","151","15028","0","0"
"13150","YESILIRMAK","04101884472","19.0.0.0.0","","YENIYOL MH. EGRIDERE A1","Var","1","52715812","8,7","68","130","7800","0","0"
"13151","YESILIRMAK","04100103475","55.0.0.0.0","ONDOKUZ MAYIS BELEDIYESI","","Var","1","52723696","0,25","20","20","250","1","0"
"13152","YESILIRMAK","04100191443","55.0.0.0.0","ONDOKUZ MAYIS BELEDIYESI","CUMHURIYET MH MERKEZ CAMI YANI","Var","1","52715446","0,6","7","7","650","0","0"
"13153","YESILIRMAK","04100135681","55.0.0.0.0","ONDOKUZ MAYIS BELEDIYESI","","Var","1","52715518","2,414","53","94","2500","0","0"
"13154","YESILIRMAK","04101887373","52.0.0.0.0","","MERKEZ MH. ISTIKLAL Cad. NO: AY - 2 / AYDINLATMA","Var","1","52696153","2,639","15","20","2150","0","1"
"13155","YESILIRMAK","04101887411","52.0.0.0.0","","MERKEZ MH. ISTIKLAL Cad. NO: AY - 1 / AYDINLATMA","Var","1","52715364","5,289","37","37","3950","0","1"
"13156","YESILIRMAK","04101887603","52.0.0.0.0","PERSEMBE BELEDIYESI","","Var","1","52666481","3,439","98","42","4650","0","1"
"13157","YESILIRMAK","04101887660","55.0.0.0.0","ONDOKUZ MAYIS BELEDIYESI","","Var","1","52723763","0,4","11","19","400","0","0"
"13158","YESILIRMAK","04101887939","19.0.0.0.0","OSMANCIK BELEDIYESI BASKANLIGI","","Var","1","52641003","23,095","310","318","28500","0","1"
"13159","YESILIRMAK","04101888982","55.0.0.0.0","","YENIMAHALLE MH. ALI RIZA BEY BV ","Var","1","52716681","30,933","60","125","32000","0","1"
"13160","YESILIRMAK","04101889133","55.0.0.0.0","","KIRAN MH. BARIS BV","Var","1","52717832","24,525","40","80","20000","0","1"
"13161","YESILIRMAK","04101890015","19.0.0.0.0","","","Var","1","52706367","4,75","39","27","4455","0","0"
"13162","YESILIRMAK","04101890280","55.0.0.0.0","","KUZEY YILDIZI MH. 651 CD","Var","1","52698522","1,039","6","6","900","0","1"
"13163","YESILIRMAK","04101890318","55.0.0.0.0","","KUZEY YILDIZI MH. CEVDET PASA SK","Var","1","52698391","4,001","6","9","1800","0","0"
"13164","YESILIRMAK","04101890320","55.0.0.0.0","","KUZEY YILDIZI MH. CEVDET PASA SK","Var","1","52694503","3,248","12","24","6000","0","1"
"13165","YESILIRMAK","04101890329","55.0.0.0.0","CANIK BELEDIYESI","KUZEY YILDIZI MH. SANDIKLI SK","Var","1","52698678","0,647","5","5","500","0","1"
"13166","YESILIRMAK","04101890330","55.0.0.0.0","CANIK BELEDIYESI","KUZEY YILDIZI MH. 296 SK","Var","1","52698255","2,52","15","15","2500","0","0"
"13167","YESILIRMAK","04101890475","57.0.0.0.0","TR-22 GERZE BELEDIYE BASKANLIGI","TR.22 HAMIDIYE MH. OLGUNSOY Cad. NO: AYD.31 / AYDINLATMA","Var","1","52699627","8,977","57","59","6350","0","1"
"13168","YESILIRMAK","04101890673","57.0.0.0.0","","","Var","1","52698621","1,139","13","13","650","0","1"
"13169","YESILIRMAK","04101890691","57.0.0.0.0","","","Var","1","52698442","2,399","35","35","1750","0","1"
"13170","YESILIRMAK","04101891109","52.0.0.0.0","","","Var","1","52724696","0,3","20","60","413","1","0"
"13171","YESILIRMAK","04101891196","57.0.0.0.0","TR-13 GERZE BELEDIYE BASKANLIGI","HAMIDIYE MH. ALAETTIN SAHIN Cad. NO: AYD. / AYDINLATMA SAGLIK OCAGI YANI","Var","1","52698557","14,743","66","66","10200","0","1"
"13172","YESILIRMAK","04101886331","55.0.0.0.0","ILKADIM BELEDIYESI","","Var","1","52716771","0,348","1","2","375","0","0"
"13173","YESILIRMAK","04101891592","52.0.0.0.0","","","Var","1","52699492","4,822","106","50","5550","0","1"
"13174","YESILIRMAK","04101891743","52.0.0.0.0","","","Var","1","52706586","3,35","59","36","2775","0","0"
"13175","YESILIRMAK","04101891744","52.0.0.0.0","","FATIH MH. SACA Sok. NO: AY - 1 / AYDINLATMA","Var","1","52715775","3,74","113","41","2830","0","0"
"13176","YESILIRMAK","04101891745","52.0.0.0.0","","","Var","1","52716407","3,651","33","32","3800","0","0"
"13177","YESILIRMAK","04101891746","52.0.0.0.0","","","Var","1","52716117","2,987","29","29","2900","0","1"
"13178","YESILIRMAK","04101891754","52.0.0.0.0","","LISELER MH. AKKUS-NIKSAR 1 Sok. NO: AY - 1 / AYDINLATMA","Var","1","52716371","7,702","58","58","8700","0","1"
"13179","YESILIRMAK","04101891909","55.0.0.0.0","","","Var","1","52714892","10,543","45","45","12000","0","1"
"13180","YESILIRMAK","04101891910","55.0.0.0.0","","INCESU YALI MH. SAHIL CD","Var","1","52715175","17,323","40","80","19500","0","1"
"13181","YESILIRMAK","04101891995","55.0.0.0.0","ONDOKUZ MAYIS BELEDIYESI","PAZAR MH. IRMAK CD PARK","Var","1","52714398","3,53","25","25","3600","0","0"
"13182","YESILIRMAK","04101892242","52.0.0.0.0","","","Var","1","52724601","0,146","4","22","330","1","1"
"13183","YESILIRMAK","04101892592","52.0.0.0.0","","","Var","1","52699405","3,679","70","38","3750","0","0"
"13184","YESILIRMAK","04101892980","55.0.0.0.0","","KUZEY YILDIZI MH. 651 CD","Var","1","52696901","1,612","15","15","1500","0","1"
